id,earliest_cr_line,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
533731,1987-11-01,15,23261,79.40%,51,6612,6612,4500,2112,2015-07-01,117,2015-07-01
533737,1997-05-01,9,2769,4.60%,27,29359,28250,24999.99,4359,2013-07-01,855,2016-05-01
533748,1998-11-01,16,24204,78.10%,26,4734,4734,840.82,890,2011-04-01,193,2016-05-01
533751,2004-06-01,6,1415,34.50%,13,5622,5622,4200,1422,2013-03-01,633,2013-03-01
533761,2006-09-01,4,1571,94.50%,8,2242,2242,1800,442,2013-07-01,69,2013-07-01
533791,1996-01-01,17,33178,47%,37,8615,8585,7350,1265,2013-02-01,807,2016-05-01
533822,1985-10-01,5,2392,99.70%,11,4843,4843,3000,1813,2015-06-01,85,2015-06-01
533831,1980-08-01,18,13724,25%,46,8949,8893,8000,949,2013-04-01,749,2013-04-01
533839,1998-12-01,16,11365,22.30%,27,9940,9940,8000,1940,2013-09-01,3616,2013-08-01
533841,1999-04-01,9,16566,56%,18,20091,20057,15000,5073,2013-10-01,6825,2016-04-01
533859,1998-12-01,11,6937,70.80%,22,9895,9895,7200,2695,2013-09-01,3485,2016-04-01
533867,2007-02-01,3,2420,93.10%,5,1564,1564,1500,64,2010-11-01,1,2010-11-01
533878,2004-06-01,6,3932,52.40%,10,1569,1569,1500,69,2011-03-01,1243,2011-03-01
533888,1987-10-01,10,2204,5.60%,45,6773,6717,6400,373,2011-05-01,4976,2011-05-01
533907,2003-11-01,16,4989,15%,25,7779,7779,7125,654,2014-03-01,254,2016-05-01
533955,2000-11-01,12,8102,46.60%,29,13524,13490,10000,3524,2013-07-01,5177,2014-08-01
533972,1984-11-01,7,22831,32.30%,23,28958,28205,25000,3958,2012-01-01,19554,2012-01-01
533983,2000-04-01,8,13964,57.50%,22,1644,1634,965.52,331,2010-12-01,260,2011-05-01
534009,1978-06-01,14,18136,84.70%,23,1621,1621,1217.74,329,2012-09-01,66,2012-12-01
534017,1999-08-01,6,12556,66.40%,16,15448,15417,12400,3048,2013-05-01,6187,2016-04-01
534128,1998-08-01,13,28295,73.50%,20,11728,11728,9700,2011,2012-10-01,3151,2012-10-01
534183,2004-11-01,3,275,21.20%,8,4225,3697,4000,225,2011-03-01,3,2016-04-01
534186,2001-08-01,17,25781,66.80%,45,33046,28015,25000,8046,2013-07-01,12701,2016-05-01
534192,2007-05-01,5,1010,25.20%,5,6684,6684,4500,2184,2015-07-01,128,2015-07-01
534250,1975-09-01,8,3954,39.10%,43,16094,14954,12950,3114,2012-09-01,8666,2016-05-01
534252,1994-07-01,11,17808,44.10%,25,29072,29043,25000,4072,2012-05-01,1031,2013-06-01
534276,2000-11-01,9,10937,75.40%,17,14122,14058,11000,3122,2013-01-01,6709,2013-02-01
534278,1997-04-01,5,988,4.30%,15,2374,2374,2000,374,2013-07-01,72,2014-09-01
534313,1997-12-01,5,0,,12,1979,1972,0,0,,0,2016-05-01
534323,2004-10-01,9,0,0%,9,5189,5189,4000,1189,2015-07-01,88,2015-07-01
534329,1996-01-01,15,22844,92.90%,41,39330,38561,25000,14330,2014-03-01,10086,2014-03-01
534338,2000-05-01,6,1586,28.30%,9,2507,2507,2100,407,2013-07-01,81,2013-07-01
534354,1995-12-01,13,103867,54.20%,36,15429,15429,4022.51,3777,2012-01-01,434,2016-04-01
534357,1991-07-01,7,15789,76.30%,33,20041,20041,14000,6041,2014-01-01,5847,2016-05-01
534370,2002-07-01,9,4262,32%,20,6845,6817,6000,845,2012-01-01,3473,2012-01-01
534372,1995-11-01,15,8349,9.20%,50,13335,13307,12000,1335,2013-02-01,2218,2013-09-01
534376,2003-10-01,11,10257,38.10%,13,9077,9077,8400,677,2012-03-01,2633,2012-02-01
534432,1999-10-01,10,15472,85.50%,12,8381,8231,7000,1381,2012-05-01,26,2016-05-01
534439,2002-11-01,5,482,60.20%,7,1068,1068,662.94,312,2011-08-01,91,2011-12-01
534444,2005-05-01,4,56,0.90%,11,1817,1817,1500,317,2012-08-01,584,2014-04-01
534456,2004-04-01,10,9342,42.10%,18,8985,8766,8000,985,2013-02-01,1487,2013-02-01
534493,1992-12-01,6,24530,40%,22,15329,15301,13600,1708,2013-05-01,1282,2015-05-01
534506,2000-12-01,3,693,77%,11,8535,8535,6000,2535,2014-06-01,470,2014-06-01
534516,1983-09-01,12,3146,30.80%,22,4982,4982,4000,982,2013-07-01,154,2014-11-01
534548,2001-03-01,6,9424,60%,11,9345,9118,8000,1345,2013-07-01,267,2013-07-01
534555,1977-06-01,9,1729,17%,12,8887,8641,8000,887,2012-11-01,1432,2012-11-01
534637,1991-07-01,10,4358,41.10%,26,3190,3190,2495.6,625,2012-10-01,117,2013-03-01
534641,2005-03-01,6,4846,85.70%,7,5698,5698,4800,898,2013-07-01,168,2013-07-01
534652,1996-10-01,7,8443,97%,17,8675,8675,3437.48,4462,2011-10-01,528,2012-03-01
534654,1994-02-01,10,22837,89.90%,29,8221,7934,7000,1221,2013-07-01,252,2016-05-01
534655,2001-02-01,7,528,6.80%,25,3030,3030,2700,330,2013-01-01,583,2016-05-01
534708,1990-06-01,6,0,0%,18,8621,8621,6000,2606,2015-08-01,171,2016-04-01
534732,1996-10-01,4,5056,91.90%,12,15821,15821,12000,3821,2012-12-01,7669,2015-06-01
534737,2000-11-01,12,5660,28.40%,18,5112,5112,4200,912,2013-07-01,145,2016-05-01
534792,2002-05-01,7,15059,38.50%,24,13263,13018,12000,1263,2012-07-01,4699,2014-08-01
534793,2006-04-01,4,1351,54%,6,9960,9960,7000,2960,2014-07-01,2038,2016-05-01
534807,2006-04-01,5,3120,90.30%,10,5116,5116,4000,1116,2013-12-01,68,2013-12-01
534809,1985-08-01,7,45933,86.90%,33,13885,13885,6829.14,7056,2012-07-01,36,2016-05-01
534831,1999-07-01,6,2439,61.50%,9,2804,2787,1958.93,835,2011-05-01,281,2016-05-01
534867,1990-02-01,15,13155,44.10%,23,20203,20203,13750,6453,2015-07-01,353,2015-07-01
534914,2005-07-01,8,1139,10.40%,15,5548,4970,4800,748,2012-10-01,1503,2015-08-01
534919,1999-11-01,14,5713,26.20%,18,9496,9454,8000,1496,2013-07-01,284,2013-07-01
534922,1993-10-01,7,30469,82.10%,20,29675,29008,25000.01,4675,2013-07-01,861,2013-07-01
534955,1996-04-01,5,3256,32.60%,23,12729,12263,8122.88,4151,2013-07-01,342,2014-01-01
534963,2000-09-01,10,8236,49.30%,15,18112,18112,12000,6112,2015-07-01,320,2015-07-01
534968,1999-01-01,25,7772,19.30%,37,11428,10857,10000,1428,2011-07-01,7550,2011-07-01
534980,1991-06-01,8,921,5%,27,7016,6865,6000,1016,2012-05-01,4294,2012-05-01
535003,2004-04-01,7,14715,48.10%,15,30177,28528,25000,5177,2013-04-01,4069,2013-04-01
535006,1998-07-01,9,12849,49.10%,20,18652,18621,15000,3652,2013-05-01,4160,2016-05-01
535011,2000-07-01,5,2615,93.40%,8,5033,5033,4000,1033,2013-07-01,147,2016-04-01
535014,2000-03-01,9,14096,29.70%,13,29112,29040,20000,9112,2015-04-01,1929,2015-04-01
535030,1999-07-01,6,17663,97%,11,5416,5396,2868.1,2528,2013-02-01,175,2016-05-01
535037,1996-10-01,15,4658,10.80%,39,2770,2770,2500,270,2013-07-01,98,2013-07-01
535051,1988-09-01,18,3289,11.70%,62,8492,8492,8000,492,2011-07-01,5776,2015-05-01
535075,1997-07-01,6,6406,30.80%,13,10026,9742,9000,1026,2013-07-01,299,2016-05-01
535094,1980-06-01,12,6695,31.90%,38,10741,10741,9000,1741,2013-07-01,340,2013-07-01
535095,2002-08-01,11,26680,90.70%,22,32318,28165,20000,12318,2015-03-01,2637,2015-03-01
535116,1995-02-01,9,15798,84.50%,38,14768,14563,12600,2168,2011-09-01,10798,2012-12-01
535155,2002-09-01,11,11502,65.70%,16,10711,10711,10000,711,2011-04-01,6106,2013-08-01
535161,2001-03-01,9,2681,27.60%,15,5374,5374,4800,574,2012-03-01,216,2012-06-01
535214,1981-09-01,18,67835,78.70%,34,23132,22987,16000,7132,2015-07-01,408,2015-07-01
535217,1971-05-01,12,9,0%,30,1619,1619,638.56,133,2011-06-01,155,2011-10-01
535218,1985-09-01,8,17,0.10%,46,3081,3081,3000,81,2010-12-01,2713,2014-11-01
535220,1995-10-01,2,0,0%,3,5905,5905,4800,1105,2013-07-01,175,2016-05-01
535233,2000-11-01,8,334,7.10%,17,941,941,785.08,115,2013-07-01,4,2013-11-01
535238,2003-08-01,6,10702,56.60%,8,9583,9356,8500,1083,2012-02-01,4624,2012-02-01
535244,1990-07-01,15,17546,30.90%,36,21035,21034,17625,3409,2013-07-01,644,2013-07-01
535251,2000-09-01,9,15111,80.40%,27,12557,12488,9150,3407,2015-07-01,220,2016-05-01
535267,2000-10-01,7,1249,32.90%,15,24896,24161,19999.99,4896,2013-06-01,1401,2015-12-01
535269,1997-05-01,8,4437,23.70%,18,10385,10317,7668.13,2565,2015-03-01,184,2015-08-01
535285,2000-08-01,2,4279,83.90%,7,3326,3326,989.1,1535,2012-01-01,150,2012-03-01
535303,2002-06-01,8,1802,36%,12,10925,10706,10000,925,2012-01-01,5613,2016-04-01
535326,2006-06-01,5,2549,28.60%,5,7734,7573,6000,1734,2013-03-01,3452,2016-05-01
535333,2000-04-01,13,100671,91%,36,8214,8214,7000,1214,2012-02-01,3920,2012-02-01
535336,1994-01-01,6,11749,28%,12,5252,5035,4490.09,762,2012-03-01,263,2012-02-01
535351,1996-04-01,21,9582,43.40%,32,7223,7223,3079.56,3831,2012-07-01,347,2012-11-01
535352,2001-01-01,5,12231,96.30%,8,20546,20546,16500,4046,2013-07-01,595,2014-01-01
535364,1995-09-01,15,21899,55.40%,62,29157,29157,19999.99,9157,2014-11-01,4190,2015-09-01
535375,2000-12-01,8,6126,65.20%,14,31620,31620,25000,6620,2013-07-01,904,2013-07-01
535385,1999-02-01,7,11026,28.90%,20,16605,16605,15000,1605,2011-06-01,11540,2015-08-01
535386,2006-06-01,5,1148,29.40%,5,2362,2362,2000,362,2013-07-01,66,2013-07-01
535406,1994-08-01,4,8045,79.70%,9,14744,14744,10000,4744,2015-05-01,755,2015-05-01
535408,1989-07-01,8,3358,30.80%,12,12096,12055,4964.44,2009,2012-03-01,700,2016-05-01
535421,1989-06-01,8,15177,44.40%,20,2964,2964,2800,164,2011-05-01,2177,2011-05-01
535439,2000-10-01,6,158,10.50%,15,4878,4878,4200,678,2012-09-01,1588,2016-05-01
535463,1998-11-01,13,15700,91.40%,19,16768,16740,15000,1768,2011-04-01,13824,2011-04-01
535472,2003-01-01,7,4212,24.80%,16,12933,12933,10000,2933,2013-03-01,2230,2015-10-01
535482,2004-12-01,2,2278,71.20%,17,4960,4951,4000,960,2013-02-01,1080,2015-07-01
535485,1998-01-01,17,41695,87%,41,30810,30472,25000,5810,2012-07-01,11385,2013-02-01
535489,1996-06-01,12,9515,20.20%,26,6648,6648,5600,1048,2013-07-01,196,2014-06-01
535500,2003-08-01,9,16082,82.50%,20,17673,17614,15000,2673,2012-03-01,8421,2012-02-01
535504,1994-06-01,5,7612,81.80%,11,7245,7245,5000,2245,2014-07-01,1482,2016-05-01
535510,2005-06-01,5,5808,39.80%,6,2819,2819,2400,419,2013-07-01,83,2014-08-01
535511,1996-10-01,5,3387,9.70%,7,10694,10583,9600,1094,2013-07-01,315,2016-05-01
535513,1992-09-01,14,2962,16%,41,6049,6049,5400,649,2013-07-01,189,2016-05-01
535515,2001-08-01,3,9252,80.50%,9,1592,1592,615.85,775,2011-06-01,127,2011-11-01
535516,1988-08-01,5,7941,54%,8,6844,6844,5000,1844,2014-05-01,1616,2016-01-01
535519,2000-09-01,13,11890,62.90%,26,12514,12514,10000,2514,2013-06-01,737,2013-06-01
535554,1996-05-01,7,3023,67.20%,15,2824,2761,1372.36,1272,2012-08-01,111,2013-02-01
535555,2004-09-01,4,1507,47.10%,5,923,923,440.4,377,2011-07-01,50,2011-12-01
535562,1994-06-01,6,19490,84%,35,31737,31737,21599.99,10137,2015-07-01,544,2015-07-01
535580,1998-11-01,4,9347,66.30%,14,12171,12171,10000,2171,2013-07-01,347,2015-04-01
535601,2004-09-01,2,280,2.60%,3,631,631,164.64,158,2010-09-01,162,2011-02-01
535623,1996-10-01,7,20323,77.30%,28,16745,16717,15000,1745,2011-06-01,11598,2011-06-01
535627,2003-04-01,3,0,0%,8,9061,9061,7200,1861,2012-12-01,1951,2015-05-01
535631,2000-01-01,9,7323,59.60%,15,1641,1641,1400,241,2012-08-01,465,2014-06-01
535667,1997-02-01,17,11957,22.50%,39,7798,7798,7000,798,2013-07-01,228,2016-05-01
535687,1990-11-01,5,2179,24.80%,7,180,176,0,0,,0,2010-12-01
535696,2001-07-01,6,17530,54.10%,17,5232,5232,5000,232,2011-01-01,2777,2011-01-01
535707,1997-04-01,6,9804,64.90%,15,14365,14365,9999.99,4350,2014-11-01,2069,2014-11-01
535721,1997-12-01,6,9331,93.30%,16,9182,9087,4499.02,4254,2013-01-01,42,2015-07-01
535754,1995-03-01,14,29584,75.30%,34,9010,9010,8000,1010,2013-07-01,262,2015-09-01
535766,2007-05-01,4,4888,81.50%,4,14744,14621,12000,2744,2012-09-01,4353,2012-09-01
535772,2002-08-01,9,2919,53.10%,16,5204,5178,5000,204,2010-10-01,4960,2013-06-01
535805,1999-08-01,14,30119,49.40%,46,3267,3267,2716.41,538,2011-10-01,218,2016-05-01
535806,1996-10-01,13,12395,25.80%,38,18266,17917,17000,1266,2011-08-01,2199,2016-01-01
535811,1993-12-01,10,203,1.50%,28,6479,6359,5400,1079,2011-12-01,4402,2016-05-01
535823,1997-12-01,11,12787,28.40%,28,15846,14314,15000,846,2011-02-01,14724,2011-02-01
535839,2001-11-01,12,9756,17.20%,18,13152,12577,12000,1152,2012-02-01,6401,2013-02-01
535845,1984-10-01,4,5348,23.30%,12,34307,33507,25000,9307,2015-10-01,587,2016-05-01
535847,1987-08-01,12,28372,86.70%,34,7347,7347,5000,2347,2015-07-01,128,2015-07-01
535858,2003-12-01,10,11911,95.30%,14,12451,12451,10750,1701,2011-09-01,7550,2015-01-01
535873,2005-01-01,10,6917,51.60%,11,1903,1890,1382.27,521,2011-03-01,239,2016-05-01
535908,1996-04-01,12,11059,62.50%,22,17008,17008,13588.43,3321,2013-05-01,528,2013-10-01
535912,2006-04-01,5,3831,90.30%,8,4069,4069,3250,819,2013-07-01,133,2016-02-01
535917,2000-04-01,8,1698,25.30%,17,2145,2145,2000,145,2011-03-01,1683,2011-03-01
535922,2004-07-01,8,12405,64.40%,13,18354,18354,16000,2354,2012-08-01,1381,2015-08-01
535934,2006-01-01,4,1071,66.90%,4,4554,4554,3600,954,2013-07-01,143,2014-10-01
535955,2004-10-01,5,1919,17.10%,6,7434,7426,6000,1434,2013-06-01,3028,2013-07-01
535968,1997-06-01,17,8769,71.50%,22,1868,1868,1176.38,494,2011-04-01,186,2011-09-01
535976,1984-04-01,16,30632,81%,39,20766,20766,16000,4766,2013-06-01,8329,2015-03-01
536025,1993-02-01,6,10070,39.50%,13,19071,18404,15000,4071,2013-07-01,554,2013-07-01
536045,2006-04-01,5,2256,25.60%,7,14954,14379,13000,1954,2012-05-01,6037,2012-05-01
536046,1984-10-01,10,7770,20.70%,30,11162,11050,10000,1162,2013-01-01,2170,2013-02-01
536074,2002-12-01,8,8032,48.40%,18,7195,7195,6400,795,2013-04-01,998,2014-01-01
536087,1992-02-01,12,9638,27.70%,20,807,807,560.82,246,2011-05-01,81,2016-05-01
536096,1990-01-01,14,52466,67.30%,27,29519,28896,25000,4519,2013-07-01,932,2013-07-01
536108,1975-09-01,21,18488,13.50%,50,18863,18863,16750,2113,2013-07-01,532,2013-07-01
536134,1996-07-01,9,77798,8%,31,5968,5958,4934.32,1033,2011-07-01,498,2016-05-01
536138,2001-03-01,13,10718,97.40%,35,27498,27498,18999.99,8475,2015-08-01,16,2015-08-01
536139,2003-08-01,8,11446,48.70%,17,11024,10914,10000,1024,2012-05-01,23,2015-12-01
536180,1993-02-01,8,11620,59.90%,22,34307,34158,25000,9307,2015-07-01,587,2015-07-01
536184,2003-03-01,6,3338,42.60%,19,13415,13415,12000,1415,2011-12-01,7190,2011-12-01
536198,2003-05-01,13,13187,72.10%,17,14293,14233,12000,2293,2012-03-01,6423,2016-05-01
536201,2005-06-01,6,786,98.20%,9,1687,1687,1450,237,2011-10-01,979,2014-09-01
536209,1989-03-01,9,727,1.50%,13,5539,5539,5000,539,2012-12-01,714,2012-12-01
536230,1994-04-01,6,4159,22.90%,19,4481,4481,4000,481,2013-07-01,138,2014-08-01
536231,1997-02-01,10,62,0.60%,43,34887,34315,25000,9887,2015-07-01,597,2016-03-01
536253,2000-12-01,7,2337,25.10%,18,6550,5977,6000,550,2011-08-01,420,2016-05-01
536266,1996-11-01,9,2706,10.80%,27,15785,15259,15000,785,2011-01-01,13334,2011-01-01
536278,1988-05-01,13,19712,63.20%,29,3143,2469,1357.41,1032,2011-01-01,400,2011-06-01
536294,1985-09-01,6,7540,48.60%,20,6541,6514,5500,1041,2013-12-01,2105,2015-02-01
536299,1997-06-01,3,6485,98%,8,22460,22198,15000,7460,2015-07-01,403,2016-05-01
536301,1984-09-01,10,9001,32.40%,35,6580,6580,4312.69,1878,2011-09-01,443,2016-05-01
536333,1993-02-01,10,4014,37.50%,21,12383,11338,8891.16,3241,2012-05-01,368,2012-10-01
536352,1997-08-01,12,16024,55.30%,54,9436,9436,7750,1686,2012-12-01,4717,2015-08-01
536354,1994-01-01,9,120123,38.90%,34,10983,10930,10000,983,2013-04-01,95,2016-05-01
536367,1982-04-01,8,9148,88%,30,6801,6801,6000,801,2012-03-01,697,2016-05-01
536372,1999-01-01,4,1549,38.70%,17,18256,18256,12000,6256,2015-07-01,312,2015-07-01
536402,1990-01-01,10,6814,40.30%,23,9559,9326,7200,2359,2013-09-01,3537,2016-05-01
536403,1987-05-01,11,10903,13%,22,14493,14493,14000,493,2011-01-01,12320,2011-01-01
536423,1985-04-01,7,662,3.10%,12,2100,2100,1746.4,245,2012-09-01,77,2016-05-01
536445,1995-01-01,11,3183,23.80%,38,2251,2251,2000,251,2013-04-01,252,2015-11-01
536450,2000-10-01,8,20099,90.90%,19,19887,19793,16000,3886,2013-07-01,575,2016-05-01
536484,1993-02-01,4,9630,87.50%,8,1270,1270,893.82,279,2011-07-01,98,2011-08-01
536504,1996-12-01,8,38863,99.40%,27,11711,11710,7750,3945,2015-08-01,35,2015-08-01
536505,1997-02-01,12,7570,70.10%,22,11833,11833,7088.58,4280,2014-06-01,243,2014-11-01
536518,2003-06-01,4,1557,50.20%,9,3809,3809,3151.04,646,2013-04-01,116,2016-05-01
536585,1990-11-01,20,32105,72.90%,29,3956,3956,3250,706,2013-07-01,112,2016-05-01
536589,1999-02-01,5,322,3.70%,22,11652,2651,10000,1652,2011-12-01,1088,2011-12-01
536598,1984-06-01,10,30535,69.60%,39,18108,18055,11859.07,6236,2014-05-01,394,2016-05-01
536605,2002-10-01,3,1795,78%,9,5499,5499,4800,699,2011-09-01,3348,2011-09-01
536611,1997-08-01,10,8316,74.70%,22,4182,4182,3500,682,2013-07-01,125,2014-12-01
536625,2007-04-01,6,1863,53.20%,7,6259,5633,5000,1259,2013-07-01,196,2016-01-01
536634,1997-12-01,5,5810,19.10%,9,17299,17241,15000,2299,2012-01-01,11701,2012-01-01
536694,1995-05-01,6,4282,80.80%,13,13305,13305,10000,3305,2015-07-01,232,2016-03-01
536700,2000-07-01,18,3913,8.40%,37,12855,12855,10000,2855,2014-01-01,3867,2014-02-01
536708,2002-02-01,8,1513,11%,16,5533,5533,4000,1533,2015-04-01,377,2016-04-01
536717,1996-12-01,5,15360,69.60%,13,13770,13427,10350,3420,2015-07-01,249,2015-07-01
536728,2007-09-01,5,2095,8.10%,6,4663,4663,4000,663,2014-01-01,586,2014-04-01
536732,1994-01-01,7,0,0%,29,8890,8890,8000,890,2013-02-01,1481,2015-12-01
536780,1992-06-01,8,6185,12.90%,21,16900,10985,15500,1400,2011-05-01,13842,2011-05-01
536785,1997-08-01,12,8081,37.20%,26,8520,8398,7000,1520,2013-07-01,250,2015-10-01
536794,1994-10-01,15,57018,87.70%,35,698,698,352.16,346,2010-10-01,233,2016-05-01
536798,1999-04-01,9,13803,43.70%,33,5377,5377,4800,577,2013-07-01,162,2013-07-01
536831,1996-12-01,12,995,2.50%,19,12375,11859,12000,375,2011-01-01,4,2015-04-01
536835,1997-10-01,10,16485,42.10%,20,3025,3025,2069.77,955,2013-06-01,87,2016-04-01
536869,2001-03-01,4,8907,82.50%,9,4111,4081,3500,611,2013-07-01,120,2014-07-01
536872,1995-06-01,8,514,22.30%,23,7453,7453,5000,2453,2015-01-01,846,2015-01-01
537011,1988-02-01,11,0,0%,28,16893,16330,15000,1893,2013-07-01,486,2013-07-01
537018,1999-04-01,10,127,2.50%,16,271,271,126.04,88,2011-02-01,31,2011-07-01
537022,1992-01-01,13,6847,32.90%,30,1616,1605,931.15,672,2011-02-01,231,2016-05-01
537037,2003-05-01,6,5085,24.70%,26,16315,16159,13000,3315,2013-04-01,7104,2016-04-01
537043,2000-04-01,2,0,0%,4,959,959,453.62,375,2011-06-01,76,2011-11-01
537058,1999-11-01,9,5397,81%,15,570,556,295.23,250,2012-06-01,24,2012-11-01
537061,1987-05-01,17,1167,1.10%,55,6739,6739,6000,739,2013-02-01,1111,2013-02-01
537070,1990-07-01,5,9300,62.80%,9,10535,10370,9600,935,2011-03-01,8935,2015-01-01
537078,1991-10-01,10,14246,66.10%,24,13973,13017,10600,3373,2015-04-01,962,2015-04-01
537090,2004-02-01,5,678,48.40%,11,9715,9684,7750,1965,2013-06-01,477,2013-11-01
537095,1994-01-01,21,11024,26.40%,42,34003,33964,22000,12003,2015-07-01,607,2015-07-01
537110,1998-05-01,10,3041,72.40%,42,27854,18039,22000,5854,2012-11-01,1628,2012-12-01
537162,1988-12-01,20,48774,49.10%,36,17439,17439,11987.08,4837,2014-07-01,352,2014-12-01
537167,1994-10-01,5,39251,67.10%,23,9348,9348,8300,1048,2013-07-01,267,2016-05-01
537203,1990-02-01,11,10646,49.10%,20,7836,7836,6000,1836,2015-02-01,782,2016-04-01
537226,2002-10-01,5,1243,5.50%,11,8728,8677,8500,228,2011-06-01,1588,2014-03-01
537244,1998-12-01,11,1078,5.60%,26,4424,4424,4000,424,2012-10-01,1214,2016-05-01
537245,1988-11-01,13,58557,66.10%,34,24646,24584,20000,4646,2012-07-01,14042,2012-08-01
537250,1984-09-01,14,52384,79.20%,41,14018,13931,12000,2018,2013-07-01,405,2013-07-01
537275,1988-05-01,18,8761,8.70%,48,9315,9315,8400,915,2012-12-01,2050,2012-12-01
537294,2006-07-01,7,6814,48%,10,23804,23649,19200,4604,2012-12-01,5160,2016-05-01
537297,1998-04-01,3,3028,84.10%,10,2427,2427,1185.42,1242,2012-07-01,101,2016-05-01
537320,1995-05-01,3,21845,97.10%,10,7511,7511,6000,1511,2013-02-01,1230,2016-04-01
537324,2005-11-01,6,618,44.10%,12,1865,1865,1500,365,2013-07-01,55,2015-06-01
537342,1997-01-01,6,2867,16.70%,6,1814,1814,1750,64,2011-02-01,1492,2016-05-01
537354,1993-08-01,5,6785,90.50%,9,2984,2984,2500,484,2013-07-01,101,2015-01-01
537383,1992-08-01,7,7319,31.60%,12,12881,12881,11500,1381,2013-07-01,377,2014-03-01
537393,1985-08-01,17,4784,15.50%,36,9381,9381,8000,1381,2012-09-01,31,2016-05-01
537433,1994-02-01,14,42,4.50%,23,8852,8818,6500,2352,2015-01-01,348,2015-01-01
537441,1996-04-01,7,5023,96.60%,30,14987,14987,10200,4787,2015-07-01,266,2015-07-01
537448,1997-10-01,9,6407,58.20%,22,11566,11566,8000,3566,2015-07-01,201,2016-04-01
537454,1998-09-01,8,2911,54.90%,17,5847,5847,4800,1047,2013-02-01,964,2013-03-01
537505,2002-06-01,7,2656,29.50%,8,7790,7790,7000,790,2013-04-01,867,2013-12-01
537523,1999-12-01,9,39107,77%,17,33303,33223,24250,9028,2015-08-01,580,2016-03-01
537538,2000-03-01,16,15459,43.20%,32,18464,18464,14000,4464,2014-09-01,3264,2014-07-01
537562,1999-06-01,6,15160,91.30%,8,5731,5731,5000,731,2012-02-01,2757,2012-02-01
537568,2004-01-01,4,7563,72%,4,7122,7122,6000,1122,2013-07-01,207,2016-05-01
537601,1996-02-01,11,5537,62.20%,44,8453,8453,7000,1453,2012-07-01,2731,2016-05-01
537616,1985-05-01,5,1152,25%,11,5565,5565,5000,565,2013-04-01,625,2013-04-01
537617,1999-12-01,10,10068,69.40%,19,4740,4740,4000,725,2013-08-01,22,2014-07-01
537645,1983-04-01,11,7774,93.30%,38,25772,19105,18000,7772,2013-06-01,10014,2013-06-01
537651,2001-12-01,4,7716,67.10%,17,11268,11268,10000,1268,2012-04-01,3427,2016-05-01
537664,1996-05-01,7,0,0%,13,11201,11201,10000,1201,2013-07-01,337,2013-07-01
537675,1995-01-01,13,1783,23.80%,33,4220,4220,2630.69,1009,2012-04-01,174,2012-08-01
537678,1997-12-01,8,30114,85.10%,27,9509,9509,8000,1509,2012-07-01,5518,2016-04-01
537688,2000-08-01,7,720,16%,11,7084,7084,4900,2184,2015-07-01,126,2015-07-01
537704,1998-10-01,12,28318,58.40%,21,25830,25243,22000,3830,2013-06-01,1441,2016-01-01
537736,1976-04-01,12,10096,36%,17,11190,11190,10000,1190,2013-04-01,1254,2013-04-01
537743,2001-03-01,6,2536,17.30%,16,2375,2375,302.81,204,2011-07-01,49,2016-05-01
537783,1998-09-01,8,14396,92.90%,16,22639,22488,15000,7639,2015-07-01,440,2015-07-01
537792,2003-07-01,9,2951,26.10%,14,6308,6308,5400,908,2013-07-01,180,2013-07-01
537804,2005-04-01,8,15703,94%,11,20938,20938,17000,3938,2012-05-01,8280,2014-10-01
537831,1989-06-01,14,13972,20.20%,23,6923,6923,6250,673,2013-07-01,217,2013-07-01
